__setTestEnvironment                 prod=1    tests=8    other=0   | prod: apps/web-app/src/shared/logger.ts | other: 
ICON_LOCK                            prod=5    tests=1    other=3   | prod: apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/image-upload-display.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-audit-summary.html docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-icons.ts docs/historical/20260115-v4-uiux-ideas/new-svg-icons/missing-emoji-icons.ts 
ICON_MARKET                          prod=16   tests=0    other=5   | prod: apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/services/tool-panel-builders.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/20251211-v3UIRehaul/03-TOOL-MOCKUPS.md docs/historical/web-app/20260531-Mockups/tools/ComparisonMockup.ts docs/historical/web-app/20260531-Mockups/tools/HarmonyMockup.ts docs/historical/web-app/20260531-Mockups/tools/MatcherMockup.ts docs/historical/web-app/20260531-Mockups/tools/MixerMockup.ts 
ICON_MUSIC                           prod=4    tests=0    other=0   | prod: apps/web-app/src/components/harmony-tool.ts apps/web-app/src/shared/ui-icons.ts | other: 
ICON_NETWORK                         prod=3    tests=1    other=3   | prod: apps/web-app/src/components/offline-banner.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-audit-summary.html docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-icons.ts docs/historical/20260115-v4-uiux-ideas/new-svg-icons/missing-emoji-icons.ts 
ICON_PALETTE                         prod=13   tests=0    other=2   | prod: apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/shared/state-icons.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/web-app/20260531-Mockups/tools/HarmonyMockup.ts docs/research/monorepo-2.0/2-6g-result-card-empty-states-port-spec.md 
ICON_PATREON                         prod=3    tests=5    other=0   | prod: apps/web-app/src/components/about-modal.ts apps/web-app/src/shared/social-icons.ts | other: 
ICON_REFRESH                         prod=3    tests=0    other=0   | prod: apps/web-app/src/components/extractor-tool.ts apps/web-app/src/shared/ui-icons.ts | other: 
ICON_SCROLL                          prod=3    tests=1    other=0   | prod: apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/shared/ui-icons.ts | other: 
ICON_SETTINGS                        prod=9    tests=2    other=3   | prod: apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-icons.ts docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md packages/svg/src/icons/tool-icons.ts 
ICON_SLIDERS                         prod=4    tests=0    other=1   | prod: apps/web-app/src/components/mixer-tool.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md 
ICON_STAIRS                          prod=4    tests=0    other=0   | prod: apps/web-app/src/components/gradient-tool.ts apps/web-app/src/shared/ui-icons.ts | other: 
ICON_STAR                            prod=4    tests=1    other=2   | prod: apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/shared/ui-icons.ts | other: docs/projects/web-app/components.md docs/research/monorepo-2.0/2-6g-result-card-empty-states-port-spec.md 
ICON_STAR_FILLED                     prod=4    tests=1    other=1   | prod: apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/shared/ui-icons.ts | other: docs/projects/web-app/components.md 
ICON_STATE_ALERT                     prod=3    tests=0    other=1   | prod: apps/web-app/src/components/empty-state.ts apps/web-app/src/shared/state-icons.ts | other: docs/projects/web-app/components.md 
ICON_STATE_COINS                     prod=3    tests=0    other=1   | prod: apps/web-app/src/components/empty-state.ts apps/web-app/src/shared/state-icons.ts | other: docs/projects/web-app/components.md 
ICON_STATE_FOLDER                    prod=2    tests=0    other=1   | prod: apps/web-app/src/components/collection-manager-modal.ts apps/web-app/src/shared/state-icons.ts | other: docs/projects/web-app/components.md 
ICON_STATE_FUNNEL                    prod=5    tests=0    other=1   | prod: apps/web-app/src/components/dye-grid.ts apps/web-app/src/components/empty-state.ts apps/web-app/src/shared/state-icons.ts | other: docs/projects/web-app/components.md 
ICON_STATE_PRESETS_EMPTY             prod=3    tests=0    other=1   | prod: apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/shared/state-icons.ts | other: docs/projects/web-app/components.md 
ICON_STATE_SEARCH                    prod=7    tests=0    other=1   | prod: apps/web-app/src/components/dye-grid.ts apps/web-app/src/components/empty-state.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/shared/state-icons.ts | other: docs/projects/web-app/components.md 
ICON_STATE_WAIT_ANIMATED             prod=3    tests=0    other=1   | prod: apps/web-app/src/components/empty-state.ts apps/web-app/src/shared/state-icons.ts | other: docs/projects/web-app/components.md 
ICON_THEME_MOON                      prod=3    tests=1    other=0   | prod: apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/shared/ui-icons.ts | other: 
ICON_THEME_SUN                       prod=3    tests=1    other=0   | prod: apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/shared/ui-icons.ts | other: 
ICON_TOOL_ACCESSIBILITY              prod=6    tests=4    other=7   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20251211-v3UIRehaul/02-COMPONENTS.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md docs/historical/web-app/20260531-Mockups/IconRail.ts 
ICON_TOOL_BUDGET                     prod=4    tests=0    other=6   | prod: apps/web-app/src/components/budget-tool.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md docs/historical/web-app/20260531-Mockups/MockupNav.ts 
ICON_TOOL_CHARACTER                  prod=6    tests=0    other=1   | prod: apps/web-app/src/components/swatch-tool.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md 
ICON_TOOL_COMPARISON                 prod=6    tests=4    other=7   | prod: apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20251211-v3UIRehaul/02-COMPONENTS.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md docs/historical/web-app/20260531-Mockups/IconRail.ts 
ICON_TOOL_EXTRACTOR                  prod=3    tests=0    other=2   | prod: apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md 
ICON_TOOL_GRADIENT                   prod=7    tests=0    other=2   | prod: apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md 
ICON_TOOL_HARMONY                    prod=4    tests=6    other=7   | prod: apps/web-app/src/components/swatch-tool.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20251211-v3UIRehaul/02-COMPONENTS.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md docs/historical/web-app/20260531-Mockups/IconRail.ts 
ICON_TOOL_MENU                       prod=2    tests=5    other=0   | prod: apps/web-app/src/shared/tool-icons.ts | other: 
ICON_TOOL_MIXER                      prod=6    tests=4    other=5   | prod: apps/web-app/src/components/mixer-tool.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20251211-v3UIRehaul/02-COMPONENTS.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/web-app/20260531-Mockups/IconRail.ts docs/historical/web-app/20260531-Mockups/MockupNav.ts docs/historical/web-app/20260531-Mockups/MockupShell.ts 
ICON_TOOL_PRESETS                    prod=4    tests=0    other=7   | prod: apps/web-app/src/components/chara-import.ts apps/web-app/src/shared/tool-icons.ts | other: docs/historical/20251211-v3UIRehaul/02-COMPONENTS.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md docs/historical/web-app/20260531-Mockups/IconRail.ts 
ICON_TWITCH                          prod=3    tests=5    other=0   | prod: apps/web-app/src/components/about-modal.ts apps/web-app/src/shared/social-icons.ts | other: 
ICON_TWITTER                         prod=3    tests=5    other=0   | prod: apps/web-app/src/components/about-modal.ts apps/web-app/src/shared/social-icons.ts | other: 
ICON_UPLOAD                          prod=3    tests=6    other=1   | prod: apps/web-app/src/components/image-upload-display.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/web-app/20260531-Mockups/tools/MatcherMockup.ts 
ICON_WARNING                         prod=2    tests=5    other=2   | prod: apps/web-app/src/shared/state-icons.ts apps/web-app/src/shared/ui-icons.ts | other: docs/historical/20260115-v4-uiux-ideas/new-svg-icons/emoji-icons.ts docs/research/monorepo-2.0/2-6g-result-card-empty-states-port-spec.md 
ImageUploadDisplay                   prod=5    tests=36   other=3   | prod: apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/image-upload-display.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/web-app/20251116-Phase12/PHASE_12_7_TESTING_ISSUES.md docs/historical/web-app/20251201-Optimize/01-COMPONENT-ARCHITECTURE.md 
ImageZoomController                  prod=5    tests=9    other=4   | prod: apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/image-zoom-controller.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/web-app/20251201-Optimize/01-COMPONENT-ARCHITECTURE.md docs/historical/web-app/20251201-Optimize/07-IMPLEMENTATION-ROADMAP.md docs/historical/web-app/20251202-Cleanup/Findings2.md 
ImageZoomControllerOptions           prod=2    tests=0    other=0   | prod: apps/web-app/src/components/image-zoom-controller.ts | other: 
ImportError                          prod=4    tests=0    other=1   | prod: apps/web-app/src/components/collection-manager-modal.ts apps/web-app/src/services/collection-service.ts | other: packages/core/scripts/fetch_dye_names.py 
ImportErrorCode                      prod=2    tests=0    other=0   | prod: apps/web-app/src/services/collection-service.ts | other: 
ImportResult                         prod=3    tests=0    other=1   | prod: apps/web-app/src/services/collection-service.ts | other: docs/specifications/collections.md 
IndexedDBCacheBackend                prod=3    tests=7    other=2   | prod: apps/web-app/src/services/api-service-wrapper.ts | other: DEPRECATIONS.md docs/historical/web-app/20251201-Optimize/08-HIDDEN-BUGS-REPORT.md 
indexedDBService                     prod=8    tests=104  other=1   | prod: apps/web-app/src/services/api-service-wrapper.ts apps/web-app/src/services/indexeddb-service.ts | other: docs/projects/web-app/components.md 
IndexedDBService                     prod=7    tests=33   other=3   | prod: apps/web-app/src/services/indexeddb-service.ts | other: docs/historical/web-app/20251201-Optimize/08-HIDDEN-BUGS-REPORT.md docs/historical/web-app/20251202-Cleanup/findings.md docs/projects/web-app/components.md 
initializeServices                   prod=5    tests=1    other=2   | prod: apps/web-app/src/components/market-board.ts apps/web-app/src/main.ts apps/web-app/src/services/index.ts apps/web-app/src/shared/fatal-error.ts | other: docs/projects/web-app/components.md docs/superpowers/specs/2026-08-29-web-analytics-design.md 
initializeTutorialSpotlight          prod=3    tests=0    other=0   | prod: apps/web-app/src/components/tutorial-spotlight.ts apps/web-app/src/main.ts | other: 
initializeV4Layout                   prod=4    tests=21   other=4   | prod: apps/web-app/src/components/v4-layout.ts apps/web-app/src/main.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/projects/web-app/components.md docs/superpowers/plans/2026-08-29-web-analytics.md 
InterpolationMode                    prod=11   tests=0    other=9   | prod: apps/web-app/src/components/gradient-tool.ts apps/web-app/src/services/share-service.ts apps/web-app/src/shared/tool-config-types.ts | other: apps/discord-worker/src/handlers/commands/gradient.ts docs/projects/web-app/tools.md docs/research/color-matching/IMPLEMENTATION_GUIDE.md packages/bot-logic/CLAUDE.md packages/bot-logic/README.md 
isCustomDye                          prod=6    tests=5    other=0   | prod: apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/shared/custom-dye.ts | other: 
isDyeExcluded                        prod=15   tests=26   other=11  | prod: apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/services/harmony-generator.ts apps/web-app/src/services/mixer-blending-engine.ts apps/web-app/src/shared/dye-filter-utils.ts | other: docs/historical/legacy-v1.6/dye-mixer_experimental.html docs/historical/legacy-v1.6/dye-mixer_stable.html docs/historical/web-app/20251113-Phase6/IMPLEMENTATION_PLAN.md docs/projects/web-app/overview.md docs/versions.md 
itemNameFor                          prod=8    tests=5    other=0   | prod: apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/chara-import.ts apps/web-app/src/services/chara-resolve-service.ts | other: 
KeyboardService                      prod=6    tests=20   other=5   | prod: apps/web-app/src/services/index.ts apps/web-app/src/services/keyboard-service.ts | other: docs/historical/20251214-CodeAudit/02-WEB-APP.md docs/historical/20251214-CodeAudit/07-REMEDIATION-ROADMAP.md docs/historical/20260115-v4-uiux-ideas/pre-release-audit/01-RELEASE-BLOCKERS.md docs/projects/web-app/components.md docs/projects/web-app/tools.md 
LanguageService                      prod=1347 tests=330  other=26  | prod: apps/web-app/src/components/about-modal.ts apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/add-to-collection-menu.ts apps/web-app/src/components/advanced-options-panel.ts apps/web-app/src/components/base-component.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/camera-preview-modal.ts apps/web-app/src/components/changelog-modal.ts apps/web-app/src/components/chara-import.ts apps/web-app/src/components/collection-manager-modal.ts apps/web-app/src/components/color-picker-display.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/dye-action-dropdown.ts apps/web-app/src/components/dye-grid.ts apps/web-app/src/components/dye-search-box.ts apps/web-app/src/components/dye-selector.ts apps/web-app/src/components/empty-state.ts apps/web-app/src/components/export-sheet.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/image-upload-display.ts apps/web-app/src/components/image-zoom-controller.ts apps/web-app/src/components/market-board.ts apps/web-app/src/components/metric-help.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/modal-container.ts apps/web-app/src/components/my-submissions-modal.ts apps/web-app/src/components/offline-banner.ts apps/web-app/src/components/preset-category-selector.ts apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/components/shortcuts-panel.ts apps/web-app/src/components/signin-modal.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/toast-container.ts apps/web-app/src/components/tutorial-spotlight.ts apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/components/v4/display-options-v4.ts apps/web-app/src/components/v4/dye-filters-v4.ts apps/web-app/src/components/v4/dye-palette-drawer.ts apps/web-app/src/components/v4/language-modal.ts apps/web-app/src/components/v4/preset-card.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/components/v4/range-slider-v4.ts apps/web-app/src/components/v4/result-card.ts apps/web-app/src/components/v4/share-button.ts apps/web-app/src/components/v4/theme-modal.ts apps/web-app/src/components/v4/toggle-switch-v4.ts apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/components/v4/v4-color-wheel.ts apps/web-app/src/components/v4/v4-layout-shell.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/components/welcome-modal.ts apps/web-app/src/main.ts apps/web-app/src/services/camera-service.ts apps/web-app/src/services/collection-service.ts apps/web-app/src/services/harmony-generator.ts apps/web-app/src/services/index.ts apps/web-app/src/services/keyboard-service.ts apps/web-app/src/services/language-service.ts apps/web-app/src/services/router-service.ts apps/web-app/src/services/share-service.ts apps/web-app/src/services/telemetry-service.ts apps/web-app/src/services/tool-panel-builders.ts apps/web-app/src/services/tutorial-service.ts apps/web-app/src/shared/custom-dye.ts apps/web-app/src/shared/dye-name.ts apps/web-app/src/shared/example-link.ts apps/web-app/src/shared/fatal-error.ts apps/web-app/src/shared/format.ts apps/web-app/src/shared/palette-export.ts apps/web-app/src/shared/preset-i18n.ts apps/web-app/src/shared/region-name.ts apps/web-app/src/shared/subrace-clan.ts apps/web-app/src/shared/subscription-manager.ts | other: docs/historical/20251207-DeepDive/WEB_APP_ANALYSIS.md docs/historical/20251211-v3UIRehaul/00-OVERVIEW.md docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/20251211-v3UIRehaul/06-PHASE0-AUDIT-RESULTS.md docs/historical/20251214-CodeAudit/02-WEB-APP.md 
LOCALE_DISPLAY_INFO                  prod=7    tests=9    other=1   | prod: apps/web-app/src/components/v4/language-modal.ts apps/web-app/src/services/language-service.ts apps/web-app/src/shared/constants.ts | other: docs/historical/web-app/20251127-Localization/TODO.md 
LocaleChangeListener                 prod=4    tests=0    other=0   | prod: apps/web-app/src/services/language-service.ts apps/web-app/src/shared/i18n-types.ts | other: 
LocaleCode                           prod=26   tests=10   other=92  | prod: apps/web-app/src/components/v4/language-modal.ts apps/web-app/src/services/language-service.ts apps/web-app/src/shared/constants.ts apps/web-app/src/shared/format.ts apps/web-app/src/shared/i18n-types.ts | other: DEPRECATIONS.md apps/api-worker/src/lib/dye-serializer.ts apps/discord-worker/src/commands/localize.ts apps/discord-worker/src/handlers/commands/accessibility.ts apps/discord-worker/src/handlers/commands/budget.ts 
LocaleDisplay                        prod=6    tests=0    other=2   | prod: apps/web-app/src/services/language-service.ts apps/web-app/src/shared/constants.ts apps/web-app/src/shared/i18n-types.ts | other: docs/historical/web-app/20251127-Localization/IMPLEMENTATION-PLAN.md docs/historical/web-app/20251127-Localization/TODO.md 
localizedDyeName                     prod=17   tests=4    other=1   | prod: apps/web-app/src/components/dye-grid.ts apps/web-app/src/components/export-sheet.ts apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/components/v4/dye-palette-drawer.ts apps/web-app/src/components/v4/v4-color-wheel.ts apps/web-app/src/shared/dye-name.ts | other: packages/bot-logic/src/commands/gradient.ts 
logger                               prod=623  tests=101  other=275 | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/advanced-options-panel.ts apps/web-app/src/components/base-component.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/camera-preview-modal.ts apps/web-app/src/components/chara-import.ts apps/web-app/src/components/color-picker-display.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/dye-action-dropdown.ts apps/web-app/src/components/dye-selector.ts apps/web-app/src/components/export-sheet.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/market-board.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/offline-banner.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/tutorial-spotlight.ts apps/web-app/src/components/v4/base-lit-component.ts apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/components/v4/dye-palette-drawer.ts apps/web-app/src/components/v4/preset-tool.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/main.ts apps/web-app/src/services/announcer-service.ts apps/web-app/src/services/api-service-wrapper.ts apps/web-app/src/services/auth-service.ts apps/web-app/src/services/camera-service.ts apps/web-app/src/services/chara-resolve-service.ts apps/web-app/src/services/collection-service.ts apps/web-app/src/services/community-preset-service.ts apps/web-app/src/services/config-controller.ts apps/web-app/src/services/display-options-helper.ts apps/web-app/src/services/dye-service-wrapper.ts apps/web-app/src/services/hybrid-preset-service.ts apps/web-app/src/services/index.ts apps/web-app/src/services/indexeddb-service.ts apps/web-app/src/services/keyboard-service.ts apps/web-app/src/services/language-service.ts apps/web-app/src/services/market-board-service.ts apps/web-app/src/services/modal-service.ts apps/web-app/src/services/preset-submission-service.ts apps/web-app/src/services/pricing-mixin.ts apps/web-app/src/services/router-service.ts apps/web-app/src/services/saved-presets-service.ts apps/web-app/src/services/share-service.ts apps/web-app/src/services/storage-service.ts apps/web-app/src/services/telemetry-service.ts apps/web-app/src/services/theme-service.ts apps/web-app/src/services/toast-service.ts apps/web-app/src/services/tutorial-service.ts apps/web-app/src/services/world-service.ts apps/web-app/src/shared/error-handler.ts apps/web-app/src/shared/logger.ts apps/web-app/src/shared/utils.ts | other: .github/workflows/deploy-api-worker.yml .github/workflows/deploy-discord-worker-beta.yml .github/workflows/deploy-discord-worker.yml .github/workflows/deploy-image-worker.yml .github/workflows/deploy-moderation-worker.yml 
LOGO_SPARKLES                        prod=5    tests=2    other=0   | prod: apps/web-app/src/components/about-modal.ts apps/web-app/src/components/v4/v4-app-header.ts apps/web-app/src/shared/app-logo.ts | other: 
makeCustomDye                        prod=17   tests=16   other=0   | prod: apps/web-app/src/components/accessibility-tool.ts apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/shared/custom-dye.ts | other: 
MarketBoard                          prod=55   tests=54   other=12  | prod: apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/market-board.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/services/pricing-mixin.ts apps/web-app/src/services/tool-panel-builders.ts apps/web-app/src/services/world-service.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/web-app/20251117-v2.0.0/20251119-TODO.md docs/historical/web-app/20251201-Optimize/00-EXECUTIVE-SUMMARY.md 
MarketBoardEventType                 prod=2    tests=0    other=0   | prod: apps/web-app/src/services/market-board-service.ts | other: 
MarketBoardListenerOptions           prod=2    tests=0    other=0   | prod: apps/web-app/src/services/pricing-mixin.ts | other: 
MarketBoardService                   prod=89   tests=36   other=1   | prod: apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/market-board.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/services/index.ts apps/web-app/src/services/market-board-service.ts | other: docs/projects/web-app/components.md 
MarketConfig                         prod=13   tests=0    other=1   | prod: apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/swatch-tool.ts apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/components/v4/preset-detail.ts apps/web-app/src/services/market-board-service.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/projects/web-app/tools.md 
MarketPanelConfig                    prod=2    tests=0    other=0   | prod: apps/web-app/src/services/tool-panel-builders.ts | other: 
MarketPanelRefs                      prod=6    tests=0    other=0   | prod: apps/web-app/src/components/harmony-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/services/tool-panel-builders.ts | other: 
MAX_CATEGORIES                       prod=3    tests=2    other=1   | prod: apps/web-app/src/components/preset-category-selector.ts | other: docs/superpowers/plans/2026-08-11-preset-categories-and-image-editing.md 
MAX_PREVIEW_IMAGE_BYTES              prod=6    tests=0    other=7   | prod: apps/web-app/src/components/preset-edit-form.ts apps/web-app/src/components/preset-submission-form.ts apps/web-app/src/services/preset-submission-service.ts | other: apps/presets-api/src/handlers/presets.ts apps/presets-api/src/middleware/body-validation.ts apps/presets-api/src/services/preview-image-service.ts apps/presets-api/tests/middleware/body-validation-preview.test.ts docs/superpowers/plans/2026-08-10-preset-preview-images.md 
MAX_USER_FILE_BYTES                  prod=7    tests=6    other=1   | prod: apps/web-app/src/components/chara-import.ts apps/web-app/src/components/extractor-tool.ts apps/web-app/src/components/image-upload-display.ts apps/web-app/src/shared/constants.ts | other: docs/superpowers/plans/2026-08-29-web-analytics.md 
METHOD_ORDER                         prod=7    tests=2    other=0   | prod: apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/metric-help.ts | other: 
MethodHelpOptions                    prod=2    tests=0    other=0   | prod: apps/web-app/src/components/metric-help.ts | other: 
methodShort                          prod=13   tests=0    other=0   | prod: apps/web-app/src/components/budget-tool.ts apps/web-app/src/components/comparison-tool.ts apps/web-app/src/components/metric-help.ts | other: 
MetricHelpOptions                    prod=2    tests=0    other=0   | prod: apps/web-app/src/components/metric-help.ts | other: 
MixedColorResult                     prod=7    tests=0    other=1   | prod: apps/web-app/src/components/mixer-tool.ts apps/web-app/src/services/index.ts apps/web-app/src/services/mixer-blending-engine.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md 
MixerConfig                          prod=6    tests=0    other=3   | prod: apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/projects/web-app/tools.md docs/research/color-matching/IMPLEMENTATION_GUIDE.md 
MixerShareParams                     prod=2    tests=0    other=1   | prod: apps/web-app/src/services/share-service.ts | other: docs/projects/web-app/tools.md 
MixerTool                            prod=25   tests=22   other=8   | prod: apps/web-app/src/components/gradient-tool.ts apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/v4-layout.ts apps/web-app/src/services/display-options-helper.ts | other: docs/historical/20251211-v3UIRehaul/05-MIGRATION-CHECKLIST.md docs/historical/20260115-v4-uiux-ideas/v4-component-migration-map.md docs/historical/20260115-v4-uiux-ideas/v4-foundation-todo.md docs/historical/20260115-v4-uiux-ideas/v4-implementation-guide.md docs/historical/20260115-v4-uiux-ideas/v4-route-migration-guide.md 
MixerToolOptions                     prod=3    tests=0    other=0   | prod: apps/web-app/src/components/mixer-tool.ts | other: 
MixingMode                           prod=15   tests=2    other=4   | prod: apps/web-app/src/components/mixer-tool.ts apps/web-app/src/components/v4/config-sidebar.ts apps/web-app/src/services/mixer-blending-engine.ts apps/web-app/src/services/share-service.ts apps/web-app/src/shared/tool-config-types.ts | other: docs/projects/web-app/tools.md docs/research/color-matching/IMPLEMENTATION_GUIDE.md docs/research/color-mixing/color-spaces-research.md docs/research/monorepo-2.0/5c-mixing-field-port-spec.md 
